iso3,year,category,ghg_p5,ghg_p95,ipcc_ghg_tot,id
JPN,2035,C2,375.6730041503906,808.5789,646.0269,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_300f"
JPN,2035,C2,375.6730041503906,808.5789,769.592804503187,"GEM-E3_V2021, EN_INDCi2030_600f_COV"
JPN,2035,C2,375.6730041503906,808.5789,492.9997,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_500f"
JPN,2035,C2,375.6730041503906,808.5789,723.0282312637037,"GEM-E3_V2021, EN_NPi2020_600f_COV"
JPN,2035,C2,375.6730041503906,808.5789,673.6233,"REMIND-MAgPIE 1.7-3.0, CO_2Deg2020"
JPN,2035,C2,375.6730041503906,808.5789,771.2922509611371,"COFFEE 1.1, EN_INDCi2030_400f"
JPN,2035,C2,375.6730041503906,808.5789,554.598435,"GCAM 5.3, NGFS2_Divergent Net Zero Policies"
JPN,2035,C2,375.6730041503906,808.5789,692.5632000000001,"REMIND-MAgPIE 1.7-3.0, PEP_2C_red_netzero"
JPN,2035,C2,375.6730041503906,808.5789,758.1290635988756,"COFFEE 1.1, EN_NPi2020_400f"
JPN,2035,C2,375.6730041503906,808.5789,468.5807,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_600_COV_NDCp"
JPN,2035,C2,375.6730041503906,808.5789,514.42578125,"IMAGE 3.2, SSP1_SPA1_19I_LI"
JPN,2035,C2,375.6730041503906,808.5789,641.0995,"REMIND 2.1, LeastTotalCost_LTC_brkSR15_SSP1_P50"
JPN,2035,C2,375.6730041503906,808.5789,728.8450509619846,"GEM-E3_V2021, EN_NPi2020_400f"
JPN,2035,C2,375.6730041503906,808.5789,547.2204,"REMIND 2.1, R2p1_SSP1-PkBudg1300"
JPN,2035,C2,375.6730041503906,808.5789,651.9250567,"GCAM 5.3, NGFS2_Net-Zero 2050"
JPN,2035,C2,375.6730041503906,808.5789,808.5789,"REMIND-MAgPIE 1.7-3.0, PEP_2C_red_NDC"
JPN,2035,C2,375.6730041503906,808.5789,382.9847106933594,"POLES ENGAGE, EN_INDCi2030_400f"
JPN,2035,C2,375.6730041503906,808.5789,668.5459,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_600f"
JPN,2035,C2,375.6730041503906,808.5789,675.8189,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_600f_NDCp"
JPN,2035,C2,375.6730041503906,808.5789,729.4232,"REMIND-MAgPIE 1.7-3.0, PEP_2C_full_netzero"
JPN,2035,C2,375.6730041503906,808.5789,778.4647840595619,"COFFEE 1.1, EN_INDCi2030_500f"
JPN,2035,C2,375.6730041503906,808.5789,447.4826,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_600_COV"
JPN,2035,C2,375.6730041503906,808.5789,522.3775000000001,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_600f"
JPN,2035,C2,375.6730041503906,808.5789,660.9728,"REMIND-MAgPIE 1.7-3.0, CD-LINKS_NPi2020_1000"
JPN,2035,C2,375.6730041503906,808.5789,776.8438,"REMIND-MAgPIE 1.7-3.0, PEP_2C_full_goodpractice"
JPN,2035,C2,375.6730041503906,808.5789,409.1397,"REMIND-MAgPIE 2.1-4.3, DeepElec_SSP2_def_Budg1100"
JPN,2035,C2,375.6730041503906,808.5789,694.3749,"REMIND-MAgPIE 1.7-3.0, PEP_1p5C_full_netzero"
JPN,2035,C2,375.6730041503906,808.5789,436.9116,"REMIND 2.1, R2p1_SSP1-PkBudg1100"
JPN,2035,C2,375.6730041503906,808.5789,516.7550054362205,"GEM-E3_V2021, EN_NPi2020_600"
JPN,2035,C2,375.6730041503906,808.5789,777.1580405853166,"COFFEE 1.1, EN_NPi2020_500f"
JPN,2035,C2,375.6730041503906,808.5789,800.2248592699189,"GEM-E3_V2021, EN_INDCi2030_600f"
JPN,2035,C2,375.6730041503906,808.5789,723.9277,"REMIND-MAgPIE 1.7-3.0, PEP_2C_red_goodpractice"
JPN,2035,C3,346.1759,1019.6734,916.6746099896872,"GEM-E3_V2021, EN_INDCi2030_1000"
JPN,2035,C3,346.1759,1019.6734,740.5672,"REMIND 2.1, CEMICS_GDPgrowth_2C"
JPN,2035,C3,346.1759,1019.6734,693.7361,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_1200f"
JPN,2035,C3,346.1759,1019.6734,605.3711934263748,"COFFEE 1.1, EN_INDCi2030_700"
JPN,2035,C3,346.1759,1019.6734,615.6074,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_800"
JPN,2035,C3,346.1759,1019.6734,421.4571838378906,"POLES ENGAGE, EN_NPi2020_800"
JPN,2035,C3,346.1759,1019.6734,877.0315843735073,"GEM-E3_V2021, EN_NPi2020_1000f_COV"
JPN,2035,C3,346.1759,1019.6734,674.9657,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_700f"
JPN,2035,C3,346.1759,1019.6734,596.4357,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_900f"
JPN,2035,C3,346.1759,1019.6734,473.7920548774628,"COFFEE 1.1, EN_INDCi2030_600_NDCp"
JPN,2035,C3,346.1759,1019.6734,488.9835,"REMIND 2.1, TechCost-SSP2-B1100-nucH"
JPN,2035,C3,346.1759,1019.6734,832.3343611482369,"GEM-E3_V2021, EN_NPi2020_800f"
JPN,2035,C3,346.1759,1019.6734,612.4609985351563,"IMAGE 3.2, SSP2_SPA0_26I_D"
JPN,2035,C3,346.1759,1019.6734,711.7417,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_1000"
JPN,2035,C3,346.1759,1019.6734,542.3804,"REMIND 2.1, LeastTotalCost_LTC_brkLR15_SSP2_P50"
JPN,2035,C3,346.1759,1019.6734,636.6857,"REMIND-MAgPIE 2.1-4.2, CEMICS_SSP2-2C-fullCDR"
JPN,2035,C3,346.1759,1019.6734,625.0663,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_1000f"
JPN,2035,C3,346.1759,1019.6734,686.9206450051339,"COFFEE 1.1, EN_INDCi2030_800"
JPN,2035,C3,346.1759,1019.6734,742.4271,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_1000f_COV_NDCp"
JPN,2035,C3,346.1759,1019.6734,354.6569213867188,"POLES ENGAGE, EN_INDCi2030_900"
JPN,2035,C3,346.1759,1019.6734,722.632419057115,"COFFEE 1.1, EN_NPi2020_800"
JPN,2035,C3,346.1759,1019.6734,592.9303,"REMIND-MAgPIE 2.1-4.2, NGFS2_Delayed Transition"
JPN,2035,C3,346.1759,1019.6734,469.5946,"REMIND 2.1, TechCost-SSP2-B1100-elh2H"
JPN,2035,C3,346.1759,1019.6734,718.298828125,"IMAGE 3.2, SSP1_SPA1_26I_LI"
JPN,2035,C3,346.1759,1019.6734,429.6098,"REMIND-MAgPIE 2.1-4.3, DeepElec_SSP2_ HighRE_Budg1300"
JPN,2035,C3,346.1759,1019.6734,616.330810546875,"IMAGE 3.2, SSP2_SPA2_26I_LIRE"
JPN,2035,C3,346.1759,1019.6734,901.676025390625,"IMAGE 3.0, EN_NPi2020_800"
JPN,2035,C3,346.1759,1019.6734,481.9635620117188,"POLES ENGAGE, EN_NPi2020_600f"
JPN,2035,C3,346.1759,1019.6734,679.3227649654929,"COFFEE 1.1, EN_NPi2020_700"
JPN,2035,C3,346.1759,1019.6734,542.3329,"REMIND 2.1, LeastTotalCost_CBA_brkLR15_SSP2_P50"
JPN,2035,C3,346.1759,1019.6734,531.0792,"REMIND-MAgPIE 2.1-4.2, NGFS2_Below 2°C - IPD-median"
JPN,2035,C3,346.1759,1019.6734,481.3377990722656,"POLES ENGAGE, EN_NPi2020_900"
JPN,2035,C3,346.1759,1019.6734,649.0228,"REMIND 2.1, LeastTotalCost_LTC_brkLR15_SSP5_P50"
JPN,2035,C3,346.1759,1019.6734,629.9423828125,"IMAGE 3.0, CO_2Deg2020"
JPN,2035,C3,346.1759,1019.6734,739.902,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_1000_COV_NDCp"
JPN,2035,C3,346.1759,1019.6734,878.4650268554688,"IMAGE 3.0, EN_NPi2020_800f"
JPN,2035,C3,346.1759,1019.6734,716.7376,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_1000_NDCp"
JPN,2035,C3,346.1759,1019.6734,698.2838745117188,"IMAGE 3.2, SSP1_SPA1_26I_D"
JPN,2035,C3,346.1759,1019.6734,710.6989135742188,"IMAGE 3.2, SSP2_SPA2_26I_RE"
JPN,2035,C3,346.1759,1019.6734,432.2732849121094,"POLES ENGAGE, EN_NPi2020_500f"
JPN,2035,C3,346.1759,1019.6734,520.9015000000001,"REMIND-MAgPIE 2.1-4.3, DeepElec_SSP2_def_Budg1300"
JPN,2035,C3,346.1759,1019.6734,594.5189,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_900"
JPN,2035,C3,346.1759,1019.6734,483.0138244628906,"POLES ENGAGE, EN_NPi2020_600f_COV"
JPN,2035,C3,346.1759,1019.6734,566.1442,"REMIND 2.1, R2p1_SSP5-PkBudg1300"
JPN,2035,C3,346.1759,1019.6734,693.6428,"REMIND 2.1, LeastTotalCost_CBA_brkSR15_SSP2_P50"
JPN,2035,C3,346.1759,1019.6734,712.952880859375,"IMAGE 3.0, EN_INDCi2030_800f"
JPN,2035,C3,346.1759,1019.6734,700.6319,"REMIND 2.1, LeastTotalCost_CEA_brkLR15_SSP2_P50"
JPN,2035,C3,346.1759,1019.6734,543.2483,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_700f"
JPN,2035,C3,346.1759,1019.6734,439.8339538574219,"POLES ENGAGE, EN_INDCi2030_600f_NDCp"
JPN,2035,C3,346.1759,1019.6734,880.1774872166034,"GEM-E3_V2021, EN_INDCi2030_1000_COV"
JPN,2035,C3,346.1759,1019.6734,434.1630859375,"POLES ENGAGE, EN_INDCi2030_600f_COV_NDCp"
JPN,2035,C3,346.1759,1019.6734,732.0723266601563,"IMAGE 3.2, SSP2_SPA2_26I_LI"
JPN,2035,C3,346.1759,1019.6734,496.7147,"REMIND 2.1, TechCost-SSP2-B1100-gasH"
JPN,2035,C3,346.1759,1019.6734,534.2365,"REMIND-MAgPIE 2.1-4.2, NGFS2_Below 2°C - IPD-95th"
JPN,2035,C3,346.1759,1019.6734,925.3825767932606,"GEM-E3_V2021, EN_INDCi2030_1000f_COV_NDCp"
JPN,2035,C3,346.1759,1019.6734,665.9145,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_1000f_COV"
JPN,2035,C3,346.1759,1019.6734,737.612,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_1000_COV"
JPN,2035,C3,346.1759,1019.6734,484.7115,"REMIND 2.1, TechCost-SSP2-B1100-coalH"
JPN,2035,C3,346.1759,1019.6734,719.827,"REMIND 2.1, LeastTotalCost_LTC_brkSR15_SSP5_P50"
JPN,2035,C3,346.1759,1019.6734,745.9021825003297,"GEM-E3_V2021, EN_INDCi2030_800"
JPN,2035,C3,346.1759,1019.6734,553.4329833984375,"POLES GECO2019, CO_2Deg2020"
JPN,2035,C3,346.1759,1019.6734,724.07373046875,"IMAGE 3.2, SSP2_SPA2_26I_D"
JPN,2035,C3,346.1759,1019.6734,727.9075655170725,"GEM-E3_V2021, EN_NPi2020_800"
JPN,2035,C3,346.1759,1019.6734,676.2409,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_900"
JPN,2035,C3,346.1759,1019.6734,749.8569329599143,"COFFEE 1.1, EN_INDCi2030_900"
JPN,2035,C3,346.1759,1019.6734,499.0638,"REMIND-MAgPIE 2.1-4.2, CEMICS_SSP2-2C-minCDR"
JPN,2035,C3,346.1759,1019.6734,708.5567,"REMIND 2.1, LeastTotalCost_CEA_brkSR15_SSP2_P50"
JPN,2035,C3,346.1759,1019.6734,490.4081,"REMIND 2.1, TechCost-SSP2-B1100-spvH"
JPN,2035,C3,346.1759,1019.6734,894.5532836914063,"IMAGE 3.0, EN_NPi2020_1000f"
JPN,2035,C3,346.1759,1019.6734,490.5833,"REMIND 2.1, TechCost-SSP2-B1100-bioH"
JPN,2035,C3,346.1759,1019.6734,1019.6734,"AIM/CGE 2.2, EN_INDCi2030_900f"
JPN,2035,C3,346.1759,1019.6734,568.4651,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_800f"
JPN,2035,C3,346.1759,1019.6734,753.1901,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_1200f"
JPN,2035,C3,346.1759,1019.6734,691.3486104381216,"COFFEE 1.1, CO_Bridge"
JPN,2035,C3,346.1759,1019.6734,483.6618,"REMIND 2.1, TechCost-SSP2-B1100-oilH"
JPN,2035,C3,346.1759,1019.6734,629.8209316072334,"COFFEE 1.1, EN_NPi2020_600"
JPN,2035,C3,346.1759,1019.6734,409.1469421386719,"POLES ENGAGE, EN_INDCi2030_500f"
JPN,2035,C3,346.1759,1019.6734,430.2762756347656,"POLES ENGAGE, EN_INDCi2030_600f"
JPN,2035,C3,346.1759,1019.6734,614.5721,"REMIND-MAgPIE 2.0-4.1, Diff_1300Gt_hybrid_def"
JPN,2035,C3,346.1759,1019.6734,496.0141,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_700"
JPN,2035,C3,346.1759,1019.6734,714.5954,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_1000f"
JPN,2035,C3,346.1759,1019.6734,669.9029,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_1000_COV"
JPN,2035,C3,346.1759,1019.6734,751.7603328817967,"COFFEE 1.1, EN_NPi2020_900"
JPN,2035,C3,346.1759,1019.6734,675.044921875,"IMAGE 3.0, CO_Bridge"
JPN,2035,C3,346.1759,1019.6734,528.6821,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_700"
JPN,2035,C3,346.1759,1019.6734,520.7190247323693,"COFFEE 1.1, EN_NPi2020_500"
JPN,2035,C3,346.1759,1019.6734,498.0018,"REMIND 2.1, TechCost-SSP2-B1100-ccsH"
JPN,2035,C3,346.1759,1019.6734,705.3624877929688,"IMAGE 3.2, SSP1_SPA1_26I_RE"
JPN,2035,C3,346.1759,1019.6734,732.9159,"REMIND 2.1, CEMICS_HotellingConst_2C"
JPN,2035,C3,346.1759,1019.6734,716.3046000000001,"REMIND 2.1, CEMICS_opt_2C"
JPN,2035,C3,346.1759,1019.6734,925.4775845589996,"GEM-E3_V2021, EN_INDCi2030_1000f_COV"
JPN,2035,C3,346.1759,1019.6734,754.2708,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_1200"
JPN,2035,C3,346.1759,1019.6734,854.4834665423011,"GEM-E3_V2021, EN_NPi2020_1000_COV"
JPN,2035,C3,346.1759,1019.6734,621.792,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_1000"
JPN,2035,C3,346.1759,1019.6734,686.8434999999999,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_800f"
JPN,2035,C3,346.1759,1019.6734,365.9036850496477,"COFFEE 1.1, EN_NPi2020_400_lowBECCS"
JPN,2035,C3,346.1759,1019.6734,519.3047485351563,"POLES ENGAGE, EN_NPi2020_700f"
JPN,2035,C3,346.1759,1019.6734,470.5417,"REMIND 2.1, R2p1_SSP2-PkBudg1100"
JPN,2035,C3,346.1759,1019.6734,431.9257202148438,"POLES ENGAGE, EN_INDCi2030_600f_COV"
JPN,2035,C3,346.1759,1019.6734,798.3411865234375,"IMAGE 3.0, CO_2Deg2030"
JPN,2035,C3,346.1759,1019.6734,1019.6734,"AIM/CGE 2.2, EN_INDCi2030_800f"
JPN,2035,C3,346.1759,1019.6734,868.1686593434208,"GEM-E3_V2021, EN_NPi2020_1000"
JPN,2035,C3,346.1759,1019.6734,1019.6734,"AIM/CGE 2.2, EN_INDCi2030_1000f"
JPN,2035,C3,346.1759,1019.6734,691.0744,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_1200"
JPN,2035,C3,346.1759,1019.6734,737.8863,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_1000f_COV"
JPN,2035,C3,346.1759,1019.6734,517.6931,"REMIND-MAgPIE 2.1-4.2, NGFS2_Below 2°C"
JPN,2035,C3,346.1759,1019.6734,887.3303674630386,"GEM-E3_V2021, EN_INDCi2030_1000_COV_NDCp"
JPN,2035,C3,346.1759,1019.6734,460.66259765625,"POLES ENGAGE, EN_INDCi2030_700f"
JPN,2035,C3,346.1759,1019.6734,433.2671202026308,"COFFEE 1.1, EN_INDCi2030_600"
JPN,2035,C3,346.1759,1019.6734,874.9816285000001,"GCAM 5.3, NGFS2_Below 2°C"
JPN,2035,C3,346.1759,1019.6734,722.3697,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_1000f_NDCp"
JPN,2035,C3,346.1759,1019.6734,346.1759,"REMIND-MAgPIE 2.1-4.3, DeepElec_SSP2_ HighRE_Budg1100"
JPN,2035,C3,346.1759,1019.6734,715.7313821301009,"COFFEE 1.1, EN_NPi2020_400f_lowBECCS"
JPN,2035,C3,346.1759,1019.6734,695.7097,"REMIND 2.1, CEMICS_Linear_2C"
JPN,2035,C3,346.1759,1019.6734,747.6387,"REMIND-MAgPIE 2.0-4.1, Diff_1300Gt_uniform-pricing_def"
JPN,2035,C3,346.1759,1019.6734,557.8583,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_800"
JPN,2035,C3,346.1759,1019.6734,712.402587890625,"IMAGE 3.2, SSP1_SPA1_26I_LIRE"
JPN,2035,C3,346.1759,1019.6734,667.2803,"REMIND 2.1, LeastTotalCost_LTC_brkSR15_SSP2_P50"
JPN,2035,C3,346.1759,1019.6734,576.1047,"REMIND 2.1, R2p1_SSP2-PkBudg1300"
JPN,2035,C3,346.1759,1019.6734,917.098344946178,"GEM-E3_V2021, EN_INDCi2030_1000_NDCp"
JPN,2035,C3,346.1759,1019.6734,699.796,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_900f"
JPN,2035,C3,346.1759,1019.6734,520.80517578125,"POLES GECO2019, CO_2Deg2030"
JPN,2035,C3,346.1759,1019.6734,905.8695068359376,"IMAGE 3.0, EN_NPi2020_1000"
JPN,2035,C3,346.1759,1019.6734,835.3657836914063,"IMAGE 3.0, EN_NPi2020_600f"
JPN,2035,C4,486.7943725585938,1019.6734,979.278699731228,"GEM-E3_V2021, EN_INDCi2030_1400f"
JPN,2035,C4,486.7943725585938,1019.6734,924.7423706054688,"IMAGE 3.0, EN_NPi2020_1200f"
JPN,2035,C4,486.7943725585938,1019.6734,640.3400268554688,"POLES ENGAGE, EN_INDCi2030_1200f"
JPN,2035,C4,486.7943725585938,1019.6734,918.8135358343133,"GEM-E3_V2021, EN_NPi2020_1000f"
JPN,2035,C4,486.7943725585938,1019.6734,526.4151611328125,"POLES ENGAGE, EN_INDCi2030_1000_COV"
JPN,2035,C4,486.7943725585938,1019.6734,600.6275024414063,"POLES ENGAGE, EN_INDCi2030_1000f_COV"
JPN,2035,C4,486.7943725585938,1019.6734,896.3612000000001,"REMIND-MAgPIE 1.7-3.0, CD-LINKS_INDC2030i_1600"
JPN,2035,C4,486.7943725585938,1019.6734,807.6079246430279,"COFFEE 1.1, CO_2Deg2030"
JPN,2035,C4,486.7943725585938,1019.6734,960.7960163533691,"GEM-E3_V2021, EN_INDCi2030_1000f_NDCp"
JPN,2035,C4,486.7943725585938,1019.6734,590.0421752929688,"POLES ENGAGE, EN_NPi2020_900f"
JPN,2035,C4,486.7943725585938,1019.6734,782.325927734375,"IMAGE 3.0, EN_INDCi2030_1200f"
JPN,2035,C4,486.7943725585938,1019.6734,492.9327087402344,"POLES ENGAGE, EN_INDCi2030_800f"
JPN,2035,C4,486.7943725585938,1019.6734,722.114990234375,"IMAGE 3.0, EN_INDCi2030_1000"
JPN,2035,C4,486.7943725585938,1019.6734,1019.6734,"AIM/CGE 2.2, EN_INDCi2030_1400f"
JPN,2035,C4,486.7943725585938,1019.6734,808.054337624653,"COFFEE 1.1, CO_2Deg2020"
JPN,2035,C4,486.7943725585938,1019.6734,1019.6734,"AIM/CGE 2.2, EN_INDCi2030_1400"
JPN,2035,C4,486.7943725585938,1019.6734,892.4799452205854,"COFFEE 1.1, EN_INDCi2030_900f"
JPN,2035,C4,486.7943725585938,1019.6734,579.8870239257813,"POLES ENGAGE, EN_INDCi2030_1000f"
JPN,2035,C4,486.7943725585938,1019.6734,1012.60498046875,"IMAGE 3.0, EN_NPi2020_1400f"
JPN,2035,C4,486.7943725585938,1019.6734,961.5318345250496,"GEM-E3_V2021, EN_NPi2020_1400f"
JPN,2035,C4,486.7943725585938,1019.6734,592.8987426757813,"POLES ENGAGE, EN_NPi2020_1200"
JPN,2035,C4,486.7943725585938,1019.6734,486.7943725585938,"POLES GECO2019, CO_Bridge_notax"
JPN,2035,C4,486.7943725585938,1019.6734,489.2874450683594,"POLES ENGAGE, EN_INDCi2030_1000_NDCp"
JPN,2035,C4,486.7943725585938,1019.6734,664.6182250976563,"POLES ENGAGE, EN_NPi2020_1200f"
JPN,2035,C4,486.7943725585938,1019.6734,789.7843,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_1600"
JPN,2035,C4,486.7943725585938,1019.6734,801.8777059882967,"COFFEE 1.1, EN_INDCi2030_600f"
JPN,2035,C4,486.7943725585938,1019.6734,759.7578,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_1400"
JPN,2035,C4,486.7943725585938,1019.6734,855.3327854417603,"COFFEE 1.1, EN_NPi2020_700f"
JPN,2035,C4,486.7943725585938,1019.6734,759.7578,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_1400f"
JPN,2035,C4,486.7943725585938,1019.6734,514.8474731445313,"POLES ENGAGE, EN_NPi2020_1000"
JPN,2035,C4,486.7943725585938,1019.6734,779.2375034803208,"COFFEE 1.1, EN_INDCi2030_1000"
JPN,2035,C4,486.7943725585938,1019.6734,552.1010131835938,"POLES ENGAGE, EN_INDCi2030_900f"
JPN,2035,C4,486.7943725585938,1019.6734,979.278699731228,"GEM-E3_V2021, EN_INDCi2030_1400"
JPN,2035,C4,486.7943725585938,1019.6734,559.8342895507813,"POLES ENGAGE, EN_NPi2020_800f"
JPN,2035,C4,486.7943725585938,1019.6734,780.6778,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_1400"
JPN,2035,C4,486.7943725585938,1019.6734,870.7806361458069,"COFFEE 1.1, EN_NPi2020_800f"
JPN,2035,C4,486.7943725585938,1019.6734,881.8206741256595,"COFFEE 1.1, EN_INDCi2030_800f"
JPN,2035,C4,486.7943725585938,1019.6734,842.5663813,"GCAM 5.3, NGFS2_Delayed Transition"
JPN,2035,C4,486.7943725585938,1019.6734,904.2539120940056,"COFFEE 1.1, EN_NPi2020_900f"
JPN,2035,C4,486.7943725585938,1019.6734,848.1384382699572,"COFFEE 1.1, EN_INDCi2030_1200"
JPN,2035,C4,486.7943725585938,1019.6734,782.0382080078125,"IMAGE 3.0, EN_INDCi2030_1400f"
JPN,2035,C4,486.7943725585938,1019.6734,625.9546508789063,"POLES ENGAGE, EN_NPi2020_1000f"
JPN,2035,C4,486.7943725585938,1019.6734,528.32666015625,"POLES ENGAGE, EN_INDCi2030_1000_COV_NDCp"
JPN,2035,C4,486.7943725585938,1019.6734,781.6294638762234,"COFFEE 1.1, EN_INDCi2030_1000_NDCp"
JPN,2035,C4,486.7943725585938,1019.6734,960.6541463188236,"GEM-E3_V2021, EN_INDCi2030_1000f"
JPN,2035,C4,486.7943725585938,1019.6734,535.68994140625,"POLES ENGAGE, EN_NPi2020_1000_COV"
JPN,2035,C4,486.7943725585938,1019.6734,611.14404296875,"POLES ENGAGE, EN_INDCi2030_1000f_COV_NDCp"
JPN,2035,C4,486.7943725585938,1019.6734,759.1533813476563,"IMAGE 3.0, EN_INDCi2030_1000f"
JPN,2035,C4,486.7943725585938,1019.6734,848.2544805806681,"COFFEE 1.1, EN_INDCi2030_700f"
JPN,2035,C4,486.7943725585938,1019.6734,1019.6734,"AIM/CGE 2.2, EN_INDCi2030_1200f"
JPN,2035,C4,486.7943725585938,1019.6734,780.6778,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_1400f"
JPN,2035,C4,486.7943725585938,1019.6734,597.740234375,"POLES ENGAGE, EN_INDCi2030_1200"
JPN,2035,C4,486.7943725585938,1019.6734,1019.6734,"AIM/CGE 2.2, EN_INDCi2030_1200"
JPN,2035,C4,486.7943725585938,1019.6734,783.5221889063166,"COFFEE 1.1, EN_NPi2020_1000"
JPN,2035,C4,486.7943725585938,1019.6734,955.0828247070313,"IMAGE 3.0, EN_NPi2020_1200"
JPN,2035,C4,486.7943725585938,1019.6734,789.7843,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_1600f"
JPN,2035,C4,486.7943725585938,1019.6734,620.9841918945313,"POLES ENGAGE, EN_INDCi2030_1000f_NDCp"
JPN,2035,C4,486.7943725585938,1019.6734,805.4069181387565,"COFFEE 1.1, EN_NPi2020_600f"
JPN,2035,C4,486.7943725585938,1019.6734,740.0770874023438,"IMAGE 3.0, EN_INDCi2030_1200"
JPN,2035,C4,486.7943725585938,1019.6734,819.5065,"REMIND-MAgPIE 1.7-3.0, CD-LINKS_NPi2020_1600"
JPN,2035,C4,486.7943725585938,1019.6734,870.8402747166397,"COFFEE 1.1, EN_NPi2020_1200"
JPN,2035,C5,623.8475952148438,1019.6734,787.7000122070313,"IMAGE 3.0, CO_GPP"
JPN,2035,C5,623.8475952148438,1019.6734,1019.6734,"AIM/CGE 2.2, EN_INDCi2030_1600f"
JPN,2035,C5,623.8475952148438,1019.6734,920.1558377763683,"COFFEE 1.1, EN_NPi2020_1000f"
JPN,2035,C5,623.8475952148438,1019.6734,827.9305000000001,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2030_1600f"
JPN,2035,C5,623.8475952148438,1019.6734,723.2461547851563,"POLES ENGAGE, EN_NPi2020_2000"
JPN,2035,C5,623.8475952148438,1019.6734,927.3642438613344,"COFFEE 1.1, EN_NPi2020_1200f"
JPN,2035,C5,623.8475952148438,1019.6734,973.896484375,"IMAGE 3.2, SSP1_SPA1_34I_LIRE"
JPN,2035,C5,623.8475952148438,1019.6734,883.4976196289063,"IMAGE 3.2, SSP2_SPA2_34I_RE"
JPN,2035,C5,623.8475952148438,1019.6734,961.5318345250496,"GEM-E3_V2021, EN_NPi2020_1400"
JPN,2035,C5,623.8475952148438,1019.6734,711.8560791015625,"POLES ENGAGE, EN_NPi2020_1600"
JPN,2035,C5,623.8475952148438,1019.6734,935.0027,"REMIND-MAgPIE 2.1-4.2, NGFS2_Nationally Determined Contributions (NDCs)"
JPN,2035,C5,623.8475952148438,1019.6734,868.9652709960938,"IMAGE 3.2, SSP2_SPA2_34I_D"
JPN,2035,C5,623.8475952148438,1019.6734,914.1067,"REMIND-MAgPIE 2.1-4.2, SusDev_SSP2-NDC"
JPN,2035,C5,623.8475952148438,1019.6734,1019.6734,"AIM/CGE 2.2, EN_INDCi2030_1800f"
JPN,2035,C5,623.8475952148438,1019.6734,889.6395,"REMIND 2.1, LeastTotalCost_NPi_brkSR15_SSP1_P50"
JPN,2035,C5,623.8475952148438,1019.6734,815.7315,"REMIND-MAgPIE 2.1-4.2, EN_NPi2020_1800"
JPN,2035,C5,623.8475952148438,1019.6734,705.5102271488091,"COFFEE 1.1, CO_GPP"
JPN,2035,C5,623.8475952148438,1019.6734,911.5762681254372,"COFFEE 1.1, EN_INDCi2030_1400"
JPN,2035,C5,623.8475952148438,1019.6734,912.1694,"REMIND-MAgPIE 2.1-4.2, EN_INDCi2100"
JPN,2035,C5,623.8475952148438,1019.6734,723.2461547851563,"POLES ENGAGE, EN_NPi2020_1800f"
JPN,2035,C5,623.8475952148438,1019.6734,717.7057495117188,"POLES ENGAGE, EN_INDCi2030_1800"
