iso3,year,past_ghg_net,ndc_low,ndc_high,ndc35pt_low,ndc35pt_high,ndc30pt_low,ndc30pt_high,nz_year,peak_net_ghg,s2z_pk_low,s2z_pk_high,s2z_ndc30_low,s2z_ndc30_high,s2z_latest,nz_ghg,ndc35_base
KOR,2010,632.4277827,,,,,,,,,,,,,,,
KOR,2011,665.1011940999999,,,,,,,,,,,,,,,
KOR,2012,669.6786324999999,,,,,,,,,,,,,,,
KOR,2013,682.146303,,,,,,,,,,,,,,,
KOR,2014,677.165027,,,,,,,,,,,,,,,
KOR,2015,678.3319001,,,,,,,,,,,,,,,
KOR,2016,689.1922404999999,,,,,,,,,,,,,,,
KOR,2017,716.2589587,,,,,,,,,,,,,,,
KOR,2018,742.3099436,,,,,,,,742.3099436,742.3099436,742.3099436,,,,,742.309943578257
KOR,2019,720.7424409,,,,,,,,,719.1127578625019,719.1127578625019,,,,,
KOR,2020,674.1202706,,,,,,,,,695.915572124999,695.915572124999,,,,,
KOR,2021,701.9748753,,,,,,,,,672.7183863874961,672.7183863874961,,,,,
KOR,2022,686.4619114,,,,,,,,,649.5212006500005,649.5212006500005,,,,,
KOR,2023,672.7762792276594,,,,,,,,,626.3240149124977,626.3240149124977,,,,,
KOR,2024,669.1462881894934,669.1462881894934,669.1462881894934,,,,,,,603.1268291750021,603.1268291750021,,,669.1462881894934,,
KOR,2025,,636.0092637319467,636.0092637319467,,,,,,,579.9296434374992,579.9296434374992,,,643.4098924898935,,
KOR,2026,,602.8722392743948,602.8722392743948,,,,,,,556.7324576999963,556.7324576999963,,,617.6734967902958,,
KOR,2027,,569.7352148168429,569.7352148168429,,,,,,,533.5352719625007,533.5352719625007,,,591.9371010907053,,
KOR,2028,,536.5981903592765,536.5981903592765,,,,,,,510.3380862249978,510.3380862249978,,,566.2007053911075,,
KOR,2029,,503.4611659017246,503.4611659017246,,,,,,,487.1409004874949,487.1409004874949,,,540.4643096915097,,
KOR,2030,,470.3241414441591,470.3241414441591,,,470.3241414441591,470.3241414441591,,,463.9437147499993,463.9437147499993,470.3241414441591,470.3241414441591,514.7279139919119,,
KOR,2031,,434.1594887544343,445.8508703657862,,,,,,,440.7465290124965,440.7465290124965,446.807934371951,446.807934371951,488.9915182923214,,
KOR,2032,,397.9948360646958,421.3775992874143,,,,,,,417.5493432750009,417.5493432750009,423.2917272997438,423.2917272997438,463.2551225927236,,
KOR,2033,,361.830183374972,396.9043282090497,,,,,,,394.352157537498,394.352157537498,399.7755202275366,399.7755202275366,437.5187268931259,,
KOR,2034,,325.6655306852481,372.4310571306778,,,,,,,371.1549717999951,371.1549717999951,376.2593131553222,376.2593131553222,411.7823311935281,,
KOR,2035,,289.5008779955203,347.957786052308,289.5008779955203,347.957786052308,,,,,347.9577860624995,347.9577860624995,352.743106083115,352.743106083115,386.0459354939376,,
KOR,2036,,,,,,,,,,324.7606003249966,324.7606003249966,329.2268990109078,329.2268990109078,360.3095397943398,,
KOR,2037,,,,,,,,,,301.563414587501,301.563414587501,305.7106919387006,305.7106919387006,334.573144094742,,
KOR,2038,,,,,,,,,,278.3662288499982,278.3662288499982,282.1944848664934,282.1944848664934,308.8367483951442,,
KOR,2039,,,,,,,,,,255.1690431124953,255.1690431124953,258.6782777942863,258.6782777942863,283.1003526955537,,
KOR,2040,,,,,,,,,,231.9718573749997,231.9718573749997,235.1620707220791,235.1620707220791,257.363956995956,,
KOR,2041,,,,,,,,,,208.7746716374968,208.7746716374968,211.6458636498719,211.6458636498719,231.6275612963582,,
KOR,2042,,,,,,,,,,185.5774859000012,185.5774859000012,188.1296565776647,188.1296565776647,205.8911655967604,,
KOR,2043,,,,,,,,,,162.3803001624983,162.3803001624983,164.6134495054575,164.6134495054575,180.1547698971699,,
KOR,2044,,,,,,,,,,139.1831144249954,139.1831144249954,141.0972424332431,141.0972424332431,154.4183741975721,,
KOR,2045,,,,,,,,,,115.9859286874998,115.9859286874998,117.5810353610359,117.5810353610359,128.6819784979743,,
KOR,2046,,,,,,,,,,92.78874294999696,92.78874294999696,94.06482828882872,94.06482828882872,102.9455827983766,,
KOR,2047,,,,,,,,,,69.59155721250136,69.59155721250136,70.54862121662154,70.54862121662154,77.20918709878606,,
KOR,2048,,,,,,,,,,46.39437147499848,46.39437147499848,47.03241414441436,47.03241414441436,51.47279139918828,,
KOR,2049,,,,,,,,,,23.1971857374956,23.1971857374956,23.51620707220718,23.51620707220718,25.7363956995905,,
KOR,2050,,,,,,,,2050,,0,0,0,0,0,0,
KWT,1990,24.3699533562297,,,,,,,,,,,,,,,
KWT,1991,247.8376826856755,,,,,,,,,,,,,,,
KWT,1992,18.40421890961483,,,,,,,,,,,,,,,
KWT,1993,29.08067885235904,,,,,,,,,,,,,,,
KWT,1994,32.35139,,,,,,,,,,,,,,,
KWT,1995,34.18991504545455,,,,,,,,,,,,,,,
KWT,1996,33.07513409090909,,,,,,,,,,,,,,,
KWT,1997,37.86089213636364,,,,,,,,,,,,,,,
KWT,1998,37.18383618181819,,,,,,,,,,,,,,,
KWT,1999,40.86478522727273,,,,,,,,,,,,,,,
KWT,2000,42.84880227272728,,,,,,,,,,,,,,,
KWT,2001,46.15864931818182,,,,,,,,,,,,,,,
KWT,2002,47.76998036363636,,,,,,,,,,,,,,,
KWT,2003,49.6698864090909,,,,,,,,,,,,,,,
KWT,2004,52.43145445454545,,,,,,,,,,,,,,,
KWT,2005,59.3743205,,,,,,,,,,,,,,,
KWT,2006,60.42551354545454,,,,,,,,,,,,,,,
KWT,2007,61.33908459090908,,,,,,,,,,,,,,,
KWT,2008,66.01678463636362,,,,,,,,,,,,,,,
KWT,2009,68.64444068181817,,,,,,,,,,,,,,,
KWT,2010,69.71529672727272,,,,,,,,,,,,,,,
KWT,2011,67.74426977272725,,,,,,,,,,,,,,,
KWT,2012,77.60610081818182,,,,,,,,,,,,,,,
KWT,2013,67.19809586363634,,,,,,,,,,,,,,,
KWT,2014,61.46246790909089,,,,,,,,,,,,,,,
KWT,2015,74.28205995454545,,,,,,,,,,,,,,,
KWT,2016,86.33615899999999,,,,,,,,,,,,,,,
KWT,2017,83.145569794078,,,,,,,,,,,,,,,
KWT,2018,85.28442384920012,,,,,,,,,,,,,,,
KWT,2019,87.95258423673614,,,,,,,,,,,,,,,
KWT,2020,82.20657521387579,,,,,,,,,,,,,,,
KWT,2021,93.51217271050076,,,,,,,,,,,,,,,
KWT,2022,93.3288678077261,,,,,,,,,,,,,,,
KWT,2023,99.23265509358019,,,,,,,,,,,,,,,
KWT,2024,105.0460787906446,,,,,,,,,,,,,105.0460787906446,,
KWT,2025,,,,,,,,,,,,,,102.1281321575716,,
KWT,2026,,,,,,,,,,,,,,99.21018552449823,,
KWT,2027,,,,,,,,,,,,,,96.29223889142486,,
KWT,2028,,,,,,,,,,,,,,93.37429225835149,,
KWT,2029,,,,,,,,,,,,,,90.45634562527812,,
KWT,2030,,,,,,,,,,,,,,87.53839899220475,,
KWT,2031,,,,,,,,,,,,,,84.62045235913138,,
KWT,2032,,,,,,,,,,,,,,81.70250572605801,,
KWT,2033,,,,,,,,,,,,,,78.78455909298373,,
KWT,2034,,,,,,,,,,,,,,75.86661245991036,,
KWT,2035,,,,,,,,,,,,,,72.94866582683699,,
KWT,2036,,,,,,,,,,,,,,70.03071919376362,,
KWT,2037,,,,,,,,,,,,,,67.11277256069025,,
KWT,2038,,,,,,,,,,,,,,64.19482592761688,,
KWT,2039,,,,,,,,,,,,,,61.27687929454351,,
KWT,2040,,,,,,,,,,,,,,58.35893266147013,,
KWT,2041,,,,,,,,,,,,,,55.44098602839676,,
KWT,2042,,,,,,,,,,,,,,52.52303939532339,,
KWT,2043,,,,,,,,,,,,,,49.60509276224911,,
KWT,2044,,,,,,,,,,,,,,46.68714612917574,,
KWT,2045,,,,,,,,,,,,,,43.76919949610237,,
KWT,2046,,,,,,,,,,,,,,40.851252863029,,
KWT,2047,,,,,,,,,,,,,,37.93330622995563,,
KWT,2048,,,,,,,,,,,,,,35.01535959688226,,
KWT,2049,,,,,,,,,,,,,,32.09741296380889,,
KWT,2050,,,,,,,,,,,,,,29.17946633073552,,
KWT,2051,,,,,,,,,,,,,,26.26151969766215,,
KWT,2052,,,,,,,,,,,,,,23.34357306458878,,
KWT,2053,,,,,,,,,,,,,,20.42562643151541,,
KWT,2054,,,,,,,,,,,,,,17.50767979844113,,
KWT,2055,,,,,,,,,,,,,,14.58973316536776,,
KWT,2056,,,,,,,,,,,,,,11.67178653229439,,
KWT,2057,,,,,,,,,,,,,,8.75383989922102,,
KWT,2058,,,,,,,,,,,,,,5.83589326614765,,
KWT,2059,,,,,,,,,,,,,,2.91794663307428,,
KWT,2060,,,,,,,,2060,,,,,,0,0,
LAO,1990,-97.43727,,,,,,,,,,,,,,,
LAO,1991,-83.0977855,,,,,,,,,,,,,,,
LAO,1992,-68.048806,,,,,,,,,,,,,,,
LAO,1993,-53.2993475,,,,,,,,,,,,,,,
LAO,1994,-38.073618,,,,,,,,,,,,,,,
LAO,1995,-23.4206345,,,,,,,,,,,,,,,
LAO,1996,-8.776362800000001,,,,,,,,,,,,,,,
LAO,1997,6.216587499999997,,,,,,,,,,,,,,,
LAO,1998,20.591451,,,,,,,,,,,,,,,
LAO,1999,35.43389149999999,,,,,,,,,,,,,,,
LAO,2000,50.81797,,,,,,,,,,,,,,,
LAO,2001,48.97559160460792,,,,,,,,,,,,,,,
LAO,2002,46.98590276674839,,,,,,,,,,,,,,,
LAO,2003,45.05045309927442,,,,,,,,,,,,,,,
LAO,2004,43.51317892445405,,,,,,,,,,,,,,,
LAO,2005,41.04001595068821,,,,,,,,,,,,,,,
LAO,2006,39.16638281540739,,,,,,,,,,,,,,,
LAO,2007,37.74894250969142,,,,,,,,,,,,,,,
LAO,2008,35.8310158043254,,,,,,,,,,,,,,,
LAO,2009,34.67596430717823,,,,,,,,,,,,,,,
LAO,2010,33.66488969396048,,,,,,,,,,,,,,,
LAO,2011,31.01758558758944,,,,,,,,,,,,,,,
LAO,2012,30.04165903826042,,,,,,,,,,,,,,,
LAO,2013,28.72275547849257,,,,,,,,,,,,,,,
LAO,2014,26.93874089380395,,,,,,,,,,,,,,,
LAO,2015,35.0449288547692,,,,,,,,,,,,,,,
LAO,2016,42.59907892101158,,,,,,,,,,,,,,,
LAO,2017,45.41027314203826,,,,,,,,,,,,,,,
LAO,2018,46.32285006271222,,,,,,,,,,,,,,,
LAO,2019,45.75135155620548,,,,,,,,,,,,,,,
LAO,2020,46.67066468844011,,,,,,,,,,,,,,,
LAO,2021,48.55086880934024,,,,,,,,,,,,,,,
LAO,2022,49.11138529827811,,,,,,,,,,,,,,,
LAO,2023,50.44483174499342,,,,,,,,,,,,,,,
LAO,2024,50.80116301697127,50.80116301697127,50.80116301697127,,,,,,,,,,,50.80116301697127,,
LAO,2025,,49.26763584747596,49.26763584747596,,,,,,,,,,,48.84727213170299,,
LAO,2026,,47.73410867798111,47.73410867798111,,,,,,,,,,,46.89338124643473,,
LAO,2027,,46.20058150848581,46.20058150848581,,,,,,,,,,,44.93949036116692,,
LAO,2028,,44.66705433899051,44.66705433899051,,,,,,,,,,,42.98559947589865,,
LAO,2029,,43.13352716949521,43.13352716949521,,,,,,,,,,,41.03170859063039,,
LAO,2030,,41.6,41.6,,,41.6,41.6,,,,,41.6,41.6,39.07781770536212,,
LAO,2031,,,,,,,,,,,,39.52000000000044,39.52000000000044,37.12392682009431,,
LAO,2032,,,,,,,,,,,,37.44000000000051,37.44000000000051,35.17003593482605,,
LAO,2033,,,,,,,,,,,,35.36000000000058,35.36000000000058,33.21614504955778,,
LAO,2034,,,,,,,,,,,,33.28000000000065,33.28000000000065,31.26225416428997,,
LAO,2035,,,,,,,,,,,,31.20000000000073,31.20000000000073,29.30836327902171,,
LAO,2036,,,,,,,,,,,,29.1200000000008,29.1200000000008,27.35447239375344,,
LAO,2037,,,,,,,,,,,,27.04000000000087,27.04000000000087,25.40058150848563,,
LAO,2038,,,,,,,,,,,,24.96000000000095,24.96000000000095,23.44669062321736,,
LAO,2039,,,,,,,,,,,,22.88000000000102,22.88000000000102,21.4927997379491,,
LAO,2040,,,,,,,,,,,,20.80000000000109,20.80000000000109,19.53890885268129,,
LAO,2041,,,,,,,,,,,,18.72000000000116,18.72000000000116,17.58501796741302,,
LAO,2042,,,,,,,,,,,,16.64000000000033,16.64000000000033,15.63112708214476,,
LAO,2043,,,,,,,,,,,,14.5600000000004,14.5600000000004,13.67723619687649,,
LAO,2044,,,,,,,,,,,,12.48000000000047,12.48000000000047,11.72334531160868,,
LAO,2045,,,,,,,,,,,,10.40000000000055,10.40000000000055,9.769454426340417,,
LAO,2046,,,,,,,,,,,,8.320000000000618,8.320000000000618,7.815563541072152,,
LAO,2047,,,,,,,,,,,,6.240000000000691,6.240000000000691,5.861672655804341,,
LAO,2048,,,,,,,,,,,,4.160000000000764,4.160000000000764,3.907781770536076,,
LAO,2049,,,,,,,,,,,,2.080000000000837,2.080000000000837,1.953890885267811,,
LAO,2050,,,,,,,,2050,,,,0,0,0,0,
LBN,1990,10.31716319709485,,,,,,,,,,,,,,,
LBN,1991,10.62892138716646,,,,,,,,,,,,,,,
LBN,1992,12.78938519807255,,,,,,,,,,,,,,,
LBN,1993,13.87003428342407,,,,,,,,,,,,,,,
LBN,1994,14.38371251670797,,,,,,,,,,,,,,,
LBN,1995,15.93434782380628,,,,,,,,,,,,,,,
LBN,1996,16.36846254109976,,,,,,,,,,,,,,,
LBN,1997,17.36203091653326,,,,,,,,,,,,,,,
LBN,1998,18.86027459409224,,,,,,,,,,,,,,,
LBN,1999,18.24432413687549,,,,,,,,,,,,,,,
LBN,2000,17.05308806923306,,,,,,,,,,,,,,,
LBN,2001,18.17206201496054,,,,,,,,,,,,,,,
LBN,2002,18.16608028173201,,,,,,,,,,,,,,,
LBN,2003,20.65296971136933,,,,,,,,,,,,,,,
LBN,2004,19.53840424833546,,,,,,,,,,,,,,,
LBN,2005,19.14887755947668,,,,,,,,,,,,,,,
LBN,2006,16.86419259128995,,,,,,,,,,,,,,,
LBN,2007,15.3573527205427,,,,,,,,,,,,,,,
LBN,2008,18.6435578412029,,,,,,,,,,,,,,,
LBN,2009,21.78030117763756,,,,,,,,,,,,,,,
LBN,2010,20.34591436692329,,,,,,,,,,,,,,,
LBN,2011,20.33557288,,,,,,,,,,,,,,,
LBN,2012,22.61679758,,,,,,,,,,,,,,,
LBN,2013,23.30544428,,,,,,,,,,,,,,,
LBN,2014,25.56681798,,,,,,,,,,,,,,,
LBN,2015,27.76913468,,,,,,,,,,,,,,,
LBN,2016,28.93400138,,,,,,,,,,,,,,,
LBN,2017,30.81444208,,,,,,,,,,,,,,,
LBN,2018,29.30489878,,,,,,,,,,,,,,,
LBN,2019,33.25240148,,,,,,,,33.393538,,,,,,,
LBN,2020,22.38922318,,,,,,,,,,,,,,,
LBN,2021,18.22007459,,,,,,,,,,,,,,,
LBN,2022,17.26832576,,,,,,,,,,,,,,,
LBN,2023,19.41595674171453,,,,,,,,,,,,,,,
LBN,2024,18.9702633177091,18.9702633177091,18.9702633177091,,,,,,,,,,,18.9702633177091,,
LBN,2030,,26.875,31.16,,,26.875,31.16,,,,,,,,,
LBN,2035,,24.51590909090909,27.61909090909091,24.51590909090909,27.61909090909091,,,,,,,,,,,
LBR,1990,9.232788998018986,,,,,,,,,,,,,,,
LBR,1991,8.882244984546494,,,,,,,,,,,,,,,
LBR,1992,9.510860653562371,,,,,,,,,,,,,,,
LBR,1993,9.841671010765083,,,,,,,,,,,,,,,
LBR,1994,10.50672055716693,,,,,,,,,,,,,,,
LBR,1995,11.23271682004579,,,,,,,,,,,,,,,
LBR,1996,11.2079806876484,,,,,,,,,,,,,,,
LBR,1997,10.81992428129455,,,,,,,,,,,,,,,
LBR,1998,11.77941561859878,,,,,,,,,,,,,,,
LBR,1999,11.63781147651316,,,,,,,,,,,,,,,
LBR,2000,11.66685637539872,,,,,,,,,,,,,,,
LBR,2001,11.70682587723197,,,,,,,,,,,,,,,
LBR,2002,11.65276859770839,,,,,,,,,,,,,,,
LBR,2003,10.51876780472194,,,,,,,,,,,,,,,
LBR,2004,10.65016311805526,,,,,,,,,,,,,,,
LBR,2005,11.30838853858931,,,,,,,,,,,,,,,
LBR,2006,11.46744927476948,,,,,,,,,,,,,,,
LBR,2007,11.37955467480549,,,,,,,,,,,,,,,
LBR,2008,11.37664480116528,,,,,,,,,,,,,,,
LBR,2009,11.6719065109672,,,,,,,,,,,,,,,
LBR,2010,11.76680793132235,,,,,,,,,,,,,,,
LBR,2011,11.89067128783264,,,,,,,,,,,,,,,
LBR,2012,12.04287436001995,,,,,,,,,,,,,,,
LBR,2013,11.97710168386302,,,,,,,,,,,,,,,
LBR,2014,12.04999856384882,,,,,,,,,,,,,,,
LBR,2015,11.87688888359681,,,,,,,,,,,,,,,
LBR,2016,11.76226175021203,,,,,,,,,,,,,,,
LBR,2017,12.09783805150244,,,,,,,,,,,,,,,
LBR,2018,11.69597629377455,,,,,,,,,,,,,,,
LBR,2019,12.38784045374536,,,,,,,,,,,,,,,
LBR,2020,12.15014693561162,,,,,,,,,,,,,,,
LBR,2021,12.40580894553821,,,,,,,,,,,,,,,
LBR,2022,12.471,,,,,,,,,,,,,,,12.471
LBR,2023,12.46289877763316,,,,,,,,,,,,,,,
LBR,2024,12.50565812192218,12.50565812192218,12.50565812192218,,,,,,,,,,,12.50565812192218,,
LBR,2025,,13.78371510160196,16.99999176826714,,,,,,,,,,,12.024671271079,,
LBR,2026,,15.06177208128156,21.49432541461465,,,,,,,,,,,11.54368442023576,,
LBR,2027,,16.33982906096162,25.98865906096034,,,,,,,,,,,11.06269756939264,,
LBR,2028,,17.61788604064122,30.48299270730604,,,,,,,,,,,10.58171071854952,,
LBR,2029,,18.89594302032083,34.97732635365355,,,,,,,,,,,10.10072386770628,,
LBR,2030,,20.174,39.47166,,,20.174,39.47166,,,,,20.174,39.47166,9.619737016863155,,
LBR,2031,,21.24588171999994,41.56866180000088,,,,,,,,,19.16530000000012,37.49807700000019,9.138750166020031,,
LBR,2032,,22.31776343999991,43.6656636000007,,,,,,,,,18.15660000000025,35.52449400000023,8.657763315176794,,
LBR,2033,,23.38964515999987,45.76266540000051,,,,,,,,,17.14790000000039,33.55091100000027,8.17677646433367,,
LBR,2034,,24.46152687999984,47.85966720000033,,,,,,,,,16.13920000000007,31.57732800000031,7.695789613490547,,
LBR,2035,,25.5334086,49.956669,25.5334086,49.956669,,,,,,,15.13050000000021,29.60374500000034,7.214802762647309,,
LBR,2036,,,,,,,,,,,,14.12180000000035,27.63016200000038,6.733815911804186,,
LBR,2037,,,,,,,,,,,,13.11310000000003,25.65657900000042,6.252829060961062,,
LBR,2038,,,,,,,,,,,,12.10440000000017,23.68299600000046,5.771842210117825,,
LBR,2039,,,,,,,,,,,,11.09570000000031,21.7094130000005,5.290855359274701,,
LBR,2040,,,,,,,,,,,,10.08699999999999,19.73583000000053,4.809868508431578,,
LBR,2041,,,,,,,,,,,,9.078300000000127,17.76224700000057,4.32888165758834,,
LBR,2042,,,,,,,,,,,,8.069600000000264,15.78866400000015,3.847894806745217,,
LBR,2043,,,,,,,,,,,,7.060900000000402,13.81508100000019,3.366907955902093,,
LBR,2044,,,,,,,,,,,,6.052200000000084,11.84149800000023,2.885921105058856,,
LBR,2045,,,,,,,,,,,,5.043500000000222,9.867915000000266,2.404934254215732,,
LBR,2046,,,,,,,,,,,,4.034800000000359,7.894332000000304,1.923947403372608,,
LBR,2047,,,,,,,,,,,,3.026100000000042,5.920749000000342,1.442960552529371,,
LBR,2048,,,,,,,,,,,,2.01740000000018,3.947166000000379,.9619737016862473,,
LBR,2049,,,,,,,,,,,,1.008700000000317,1.973583000000417,.4809868508431236,,
LBR,2050,,,,,,,,2050,,,,0,0,0,0,
LBY,1990,89.67067,,,,,,,,,,,,,,,
LBY,1991,93.388925,,,,,,,,,,,,,,,
LBY,1992,81.428094,,,,,,,,,,,,,,,
LBY,1993,77.428956,,,,,,,,,,,,,,,
LBY,1994,92.41155499999999,,,,,,,,,,,,,,,
LBY,1995,98.80014800000001,,,,,,,,,,,,,,,
LBY,1996,99.53842999999999,,,,,,,,,,,,,,,
LBY,1997,92.270967,,,,,,,,,,,,,,,
LBY,1998,90.21220100000001,,,,,,,,,,,,,,,
LBY,1999,86.13468899999999,,,,,,,,,,,,,,,
LBY,2000,90.746859,,,,,,,,,,,,,,,
LBY,2001,88.51139900000001,,,,,,,,,,,,,,,
LBY,2002,86.469758,,,,,,,,,,,,,,,
LBY,2003,93.37168700000001,,,,,,,,,,,,,,,
LBY,2004,95.009854,,,,,,,,,,,,,,,
LBY,2005,104.39383,,,,,,,,,,,,,,,
LBY,2006,99.23889800000001,,,,,,,,,,,,,,,
LBY,2007,93.285053,,,,,,,,,,,,,,,
LBY,2008,97.38867,,,,,,,,,,,,,,,
LBY,2009,93.998239,,,,,,,,,,,,,,,
LBY,2010,103.84163,,,,,,,,,,,,,,,
LBY,2011,69.148955,,,,,,,,,,,,,,,
LBY,2012,89.157866,,,,,,,,,,,,,,,
LBY,2013,72.174071,,,,,,,,,,,,,,,
LBY,2014,80.661942,,,,,,,,,,,,,,,
LBY,2015,73.469702,,,,,,,,,,,,,,,
LBY,2016,70.462379,,,,,,,,,,,,,,,
LBY,2017,81.23407899999999,,,,,,,,,,,,,,,
LBY,2018,86.034374,,,,,,,,,,,,,,,
LBY,2019,105.08707,,,,,,,,,,,,,,,
LBY,2020,66.685689,,,,,,,,,,,,,,,
LBY,2021,97.95446200000001,,,,,,,,,,,,,,,
LBY,2022,97.648004,,,,,,,,,,,,,,,
LBY,2023,105.81301,,,,,,,,,,,,,,,
LBY,2024,109.20396,,,,,,,,,,,,,109.20396,,
LCA,2010,.572,.572,.572,,,,,,,,,,,.572,,
LDC,1990,1144.9936,,,,,,,,,,,,,,,
LDC,1991,1203.1409,,,,,,,,,,,,,,,
LDC,1992,1277.567,,,,,,,,,,,,,,,
LDC,1993,1294.0489,,,,,,,,,,,,,,,
LDC,1994,542.6613599999999,,,,,,,,,,,,,,,
LDC,1995,711.5811199999999,,,,,,,,,,,,,,,
LDC,1996,748.6402800000001,,,,,,,,,,,,,,,
LDC,1997,807.27967,,,,,,,,,,,,,,,
LDC,1998,896.96898,,,,,,,,,,,,,,,
LDC,1999,948.0619399999999,,,,,,,,,,,,,,,
LDC,2000,513.26494,,,,,,,,,,,,,,,
LDC,2001,544.73806,,,,,,,,,,,,,,,
LDC,2002,749.30314,,,,,,,,,,,,,,,
LDC,2003,775.8389100000001,,,,,,,,,,,,,,,
LDC,2004,1033.3041,,,,,,,,,,,,,,,
LDC,2005,1082.0625,,,,,,,,,,,,,,,
LDC,2006,929.2410600000001,,,,,,,,,,,,,,,
LDC,2007,956.6789699999999,,,,,,,,,,,,,,,
LDC,2008,998.9267,,,,,,,,,,,,,,,
LDC,2009,1014.7395,,,,,,,,,,,,,,,
LDC,2010,1244.001,,,,,,,,,,,,,,,
LDC,2011,1253.5693,,,,,,,,,,,,,,,
LDC,2012,1229.7841,,,,,,,,,,,,,,,
LDC,2013,1273.6238,,,,,,,,,,,,,,,
LDC,2014,1332.4632,,,,,,,,,,,,,,,
LDC,2015,1376.0954,,,,,,,,,,,,,,,
LDC,2016,1433.5122,,,,,,,,,,,,,,,
LDC,2017,1465.1496,,,,,,,,,,,,,,,
LDC,2018,1492.7759,,,,,,,,,,,,,,,
LDC,2019,1527.2977,,,,,,,,,,,,,,,
LDC,2020,1549.3201,,,,,,,,,,,,,,,
LDC,2021,1586.3847,,,,,,,,,,,,,,,
LDC,2022,1612.2041,,,,,,,,,,,,,,,
LDC,2023,1650.9603,,,,,,,,,,,,,,,
LDC,2024,1685.5829,,,,,,,,,,,,,1685.5829,,
LIE,1990,.2320134244,,,,,,,,,,,,,,,.228454064639278
LIE,1991,.2233286814,,,,,,,,,,,,,,,
LIE,1992,.2347087335,,,,,,,,,,,,,,,
LIE,1993,.2384054272,,,,,,,,,,,,,,,
LIE,1994,.2445674171,,,,,,,,,,,,,,,
LIE,1995,.2344601136,,,,,,,,,,,,,,,
LIE,1996,.228175328,,,,,,,,,,,,,,,
LIE,1997,.2569925299,,,,,,,,,,,,,,,
LIE,1998,.2597805322,,,,,,,,,,,,,,,
LIE,1999,.2554112342,,,,,,,,,,,,,,,
LIE,2000,.2721603977,,,,,,,,,,,,,,,
LIE,2001,.2479816282,,,,,,,,,,,,,,,
LIE,2002,.2550843529,,,,,,,,,,,,,,,
LIE,2003,.2665530367,,,,,,,,,,,,,,,
LIE,2004,.2690278118,,,,,,,,,,,,,,,
LIE,2005,.2695584332,,,,,,,,,,,,,,,
LIE,2006,.2780509513,,,,,,,,,,,,,,,
LIE,2007,.2580641994,,,,,,,,,,,,,,,
LIE,2008,.2798609468,,,,,,,,.2798609468,.2798609468,.2798609468,,,,,
LIE,2009,.2614558615000001,,,,,,,,,.2731975909238091,.2731975909238091,,,,,
LIE,2010,.2448810709,,,,,,,,,.2665342350476188,.2665342350476188,,,,,
LIE,2011,.2231583855,,,,,,,,,.2598708791714284,.2598708791714284,,,,,
LIE,2012,.2324001737,,,,,,,,,.253207523295238,.253207523295238,,,,,
LIE,2013,.2334076801,,,,,,,,,.2465441674190476,.2465441674190476,,,,,
LIE,2014,.2020882438,,,,,,,,,.2398808115428572,.2398808115428572,,,,,
LIE,2015,.1986471983,,,,,,,,,.2332174556666669,.2332174556666669,,,,,
LIE,2016,.1867979664,,,,,,,,,.2265540997904765,.2265540997904765,,,,,
LIE,2017,.1930107533,,,,,,,,,.2198907439142861,.2198907439142861,,,,,
LIE,2018,.1898828579,,,,,,,,,.2132273880380957,.2132273880380957,,,,,
LIE,2019,.1895608882,,,,,,,,,.2065640321619053,.2065640321619053,,,,,
LIE,2020,.1743770235,,,,,,,,,.199900676285715,.199900676285715,,,,,
LIE,2021,.1742744888,,,,,,,,,.1932373204095228,.1932373204095228,,,,,
LIE,2022,.1576521515,,,,,,,,,.1865739645333324,.1865739645333324,,,,,
LIE,2023,.160039251,,,,,,,,,.179910608657142,.179910608657142,,,,,
LIE,2024,.1494755779918328,.1565076365168903,.1565076365168903,,,,,,,.1732472527809517,.1732472527809517,,,.1494755779918328,,
LIE,2025,,.147560530430745,.147560530430745,,,,,,,.1665838969047613,.1665838969047613,,,.1437265172998394,,
LIE,2026,,.138613424344598,.138613424344598,,,,,,,.1599205410285709,.1599205410285709,,,.137977456607846,,
LIE,2027,,.1296663182584474,.1296663182584474,,,,,,,.1532571851523805,.1532571851523805,,,.1322283959158526,,
LIE,2028,,.1207192121723004,.1207192121723004,,,,,,,.1465938292761901,.1465938292761901,,,.1264793352238591,,
LIE,2029,,.1117721060861498,.1117721060861498,,,,,,,.1399304733999998,.1399304733999998,,,.1207302745318639,,
LIE,2030,,.102825,.102825,,,.102825,.102825,,,.1332671175238094,.1332671175238094,,,.1149812138398705,,
LIE,2031,,.0968810601369139,.0968810601369139,,,,,,,.126603761647619,.126603761647619,,,.109232153147877,,
LIE,2032,,.0909371202738267,.0909371202738267,,,,,,,.1199404057714286,.1199404057714286,,,.1034830924558836,,
LIE,2033,,.0849931804107413,.0849931804107413,,,,,,,.1132770498952382,.1132770498952382,,,.0977340317638902,,
LIE,2034,,.0790492405476542,.0790492405476542,,,,,,,.1066136940190479,.1066136940190479,,,.0919849710718967,,
LIE,2035,,.073105300684569,.073105300684569,.073105300684569,.073105300684569,,,,,.0999503381428575,.0999503381428575,,,.0862359103799033,,
LIE,2036,,,,,,,,,,.0932869822666671,.0932869822666671,,,.0804868496879099,,
LIE,2037,,,,,,,,,,.0866236263904767,.0866236263904767,,,.0747377889959164,,
