iso3,year,primap_net,primap_gross,unfccc_net,unfccc_gross,past_ghg_net,past_ghg_net_source,past_ghg_gross,past_ghg_gross_source,ndc_low,ndc_high,ndc35pt_low,ndc35pt_high,ndc40pt_low,ndc40pt_high,ndc30pt_low,ndc30pt_high,ndc35pt_base
CAN,2003,832.41022,766.8565,829.22463,763.67091,829.22463,unfccc,763.67091,unfccc,,,,,,,,,
CAN,2004,829.58042,766.58378,826.5514899999999,763.55485,826.5514899999999,unfccc,763.55485,unfccc,,,,,,,,,
CAN,2005,827.6113399999999,761.6382199999999,824.6922099999999,758.7190899999999,824.6922099999999,unfccc,758.7190899999999,unfccc,,,,,,,,,758.7190899560879
CAN,2006,805.49003,757.5855,802.7588900000001,754.85436,802.7588900000001,unfccc,754.85436,unfccc,,,,,,,,,
CAN,2007,822.39125,777.12292,819.61063,774.3423,819.61063,unfccc,774.3423,unfccc,,,,,,,,,
CAN,2008,800.96315,760.33623,798.39657,757.7696500000001,798.39657,unfccc,757.7696500000001,unfccc,,,,,,,,,
CAN,2009,728.11711,716.63361,725.7010259,714.2175321,725.7010259,unfccc,714.2175321,unfccc,,,,,,,,,
CAN,2010,770.8444300000001,730.5095,768.3616125999999,728.026687,768.3616125999999,unfccc,728.026687,unfccc,,,,,,,,,
CAN,2011,784.21426,740.0696800000001,781.8774070999999,737.7328188,781.8774070999999,unfccc,737.7328188,unfccc,,,,,,,,,
CAN,2012,772.2676700000001,743.47843,769.9533273999999,741.1640921999999,769.9533273999999,unfccc,741.1640921999999,unfccc,,,,,,,,,
CAN,2013,784.0433399999999,752.4843000000001,781.6026853999999,750.04364,781.6026853999999,unfccc,750.04364,unfccc,,,,,,,,,
CAN,2014,757.75753,749.76854,755.4842474,747.4952635999999,755.4842474,unfccc,747.4952635999999,unfccc,,,,,,,,,
CAN,2015,790.00757,744.41885,787.6345103,742.0457866,787.6345103,unfccc,742.0457866,unfccc,,,,,,,,,
CAN,2016,755.7995699999999,727.04048,753.6703831,724.9112979,753.6703831,unfccc,724.9112979,unfccc,,,,,,,,,
CAN,2017,761.01032,739.80492,758.8137421,737.6083399,758.8137421,unfccc,737.6083399,unfccc,,,,,,,,,
CAN,2018,773.3399899999999,749.31634,771.0763297999999,747.052683,771.0763297999999,unfccc,747.052683,unfccc,,,,,,,,,
CAN,2019,764.08994,749.46047,761.9371583,747.3076844,761.9371583,unfccc,747.3076844,unfccc,,,,,,,,,
CAN,2020,709.04029,684.0342099999999,707.2892879999999,682.2832001,707.2892879999999,unfccc,682.2832001,unfccc,,,,,,,,,
CAN,2021,710.56754,695.79767,708.3442213,693.5743558,708.3442213,unfccc,693.5743558,unfccc,,,,,,,,,
CAN,2022,752.65094,701.8536899999999,750.6973415,699.9000912,750.6973415,unfccc,699.9000912,unfccc,,,,,,,,,
CAN,2023,701.67998,697.5109699999999,698.0843103,693.9153057,698.0843103,unfccc,693.9153057,unfccc,,,,,,,,,
CAN,2024,714.66895,690.9834000000001,,,711.0067199773538,extrapolated,687.4213852788946,extrapolated,711.0067199773538,711.0067199773538,,,,,,,
CAN,2025,,,,,,,,,662.0548498977878,668.3775089811243,,,,,,,
CAN,2026,,,,,,,,,613.1029798182281,625.748297984901,,,,,,,
CAN,2027,,,,,,,,,564.1511097386683,583.1190869886632,,,,,,,
CAN,2028,,,,,,,,,515.1992396591086,540.4898759924399,,,,,,,
CAN,2029,,,,,,,,,466.2473695795488,497.8606649962167,,,,,,,
CAN,2030,,,,,,,,,417.2954995,455.2314539999999,,,,,417.2954995,455.2314539999999,
CAN,2031,,,,,,,,,409.7083085956092,447.6442630951715,,,,,,,
CAN,2032,,,,,,,,,402.1211176912184,440.0570721903405,,,,,,,
CAN,2033,,,,,,,,,394.5339267868258,432.4698812855095,,,,,,,
CAN,2034,,,,,,,,,386.946735882435,424.8826903806803,,,,,,,
CAN,2035,,,,,,,,,379.359544978044,417.2954994758484,379.359544978044,417.2954994758484,,,,,
CHE,1990,52.18516,54.851615,52.18515992,54.85161528,52.18515992,unfccc,54.85161528,unfccc,,,,,,,,,52.18515992
CHE,1991,49.867985,56.70401,49.86798496999999,56.70401014,49.86798496999999,unfccc,56.70401014,unfccc,,,,,,,,,
CHE,1992,51.763083,56.467132,51.76308269,56.46713242,51.76308269,unfccc,56.46713242,unfccc,,,,,,,,,
CHE,1993,48.581359,53.914297,48.58135876,53.91429717,48.58135876,unfccc,53.91429717,unfccc,,,,,,,,,
CHE,1994,50.91379,52.839468,50.91379018000001,52.83946772,50.91379018000001,unfccc,52.83946772,unfccc,,,,,,,,,
CHE,1995,49.582003,53.752323,49.58200274,53.75232256,49.58200274,unfccc,53.75232256,unfccc,,,,,,,,,
CHE,1996,46.874178,54.350792,46.87417783999999,54.35079225,46.87417783999999,unfccc,54.35079225,unfccc,,,,,,,,,
CHE,1997,48.987097,53.168035,48.98709719999999,53.16803461,48.98709719999999,unfccc,53.16803461,unfccc,,,,,,,,,
CHE,1998,51.112123,54.714398,51.11212296999999,54.71439827,51.11212296999999,unfccc,54.71439827,unfccc,,,,,,,,,
CHE,1999,53.123595,54.510161,53.12359524,54.51016105,53.12359524,unfccc,54.51016105,unfccc,,,,,,,,,
CHE,2000,57.788349,53.860882,57.78834865,53.86088195,57.78834865,unfccc,53.86088195,unfccc,,,,,,,,,
CHE,2001,55.235894,55.387465,55.23589398999999,55.3874646,55.23589398999999,unfccc,55.3874646,unfccc,,,,,,,,,
CHE,2002,51.140315,53.82749,51.14031493,53.82749048,51.14031493,unfccc,53.82749048,unfccc,,,,,,,,,
CHE,2003,52.837723,54.873149,52.83772326,54.87314941,52.83772326,unfccc,54.87314941,unfccc,,,,,,,,,
CHE,2004,50.650281,55.474453,50.65028127,55.47445272,50.65028127,unfccc,55.47445272,unfccc,,,,,,,,,
CHE,2005,53.761311,56.158368,53.76131069,56.15836849999999,53.76131069,unfccc,56.15836849999999,unfccc,,,,,,,,,
CHE,2006,55.214885,55.780585,55.21488519,55.78058457,55.21488519,unfccc,55.78058457,unfccc,,,,,,,,,
CHE,2007,52.317441,53.878414,52.31744113,53.8784144,52.31744113,unfccc,53.8784144,unfccc,,,,,,,,,
CHE,2008,53.389473,55.252813,53.38947318,55.25281349,53.38947318,unfccc,55.25281349,unfccc,,,,,,,,,
CHE,2009,51.512693,53.777167,51.51269349,53.77716718,51.51269349,unfccc,53.77716718,unfccc,,,,,,,,,
CHE,2010,53.163646,55.374565,53.16364555,55.37456461999999,53.16364555,unfccc,55.37456461999999,unfccc,,,,,,,,,
CHE,2011,47.869445,51.22756,47.86944465,51.22756013,47.86944465,unfccc,51.22756013,unfccc,,,,,,,,,
CHE,2012,52.189014,52.615191,52.18901424,52.61519108,52.18901424,unfccc,52.61519108,unfccc,,,,,,,,,
CHE,2013,53.212182,53.445081,53.21218162,53.44508116,53.21218162,unfccc,53.44508116,unfccc,,,,,,,,,
CHE,2014,45.505581,49.502213,45.50558099000001,49.50221282,45.50558099000001,unfccc,49.50221282,unfccc,,,,,,,,,
CHE,2015,50.168499,48.994908,50.16849926,48.99490842,50.16849926,unfccc,48.99490842,unfccc,,,,,,,,,
CHE,2016,46.145272,49.349865,46.1452724,49.34986516,46.1452724,unfccc,49.34986516,unfccc,,,,,,,,,
CHE,2017,46.633443,48.455141,46.63344345,48.45514081,46.63344345,unfccc,48.45514081,unfccc,,,,,,,,,
CHE,2018,48.030342,46.910477,48.03034153,46.91047672,48.03034153,unfccc,46.91047672,unfccc,,,,,,,,,
CHE,2019,43.518449,46.663463,43.51844891,46.66346275,43.51844891,unfccc,46.66346275,unfccc,,,,,,,,,
CHE,2020,42.817286,44.040066,42.81728613999999,44.04006565,42.81728613999999,unfccc,44.04006565,unfccc,,,,,,,,,
CHE,2021,44.968972,45.35996,44.96897237,45.35996044,44.96897237,unfccc,45.35996044,unfccc,,,,,,,,,
CHE,2022,40.370951,41.800431,40.37095111,41.8004309,40.37095111,unfccc,41.8004309,unfccc,,,,,,,,,
CHE,2023,42.052603,40.753405,42.05260309,40.75340498,42.05260309,unfccc,40.75340498,unfccc,,,,,,,,,
CHE,2024,40.296189,40.732201,,,40.29618908624096,extrapolated,40.73220098001041,extrapolated,40.29618908624096,40.29618908624096,,,,,,,
CHE,2025,,,,,,,,,37.9218242385341,37.9218242385341,,,,,,,
CHE,2026,,,,,,,,,35.54745939082659,35.54745939082659,,,,,,,
CHE,2027,,,,,,,,,33.17309454311999,33.17309454311999,,,,,,,
CHE,2028,,,,,,,,,30.79872969541339,30.79872969541339,,,,,,,
CHE,2029,,,,,,,,,28.42436484770678,28.42436484770678,,,,,,,
CHE,2030,,,,,,,,,26.05,26.05,,,,,26.05,26.05,
CHE,2031,,,,,,,,,24.49296119439987,24.49296119439987,,,,,,,
CHE,2032,,,,,,,,,22.93592238880001,22.93592238880001,,,,,,,
CHE,2033,,,,,,,,,21.37888358320015,21.37888358320015,,,,,,,
CHE,2034,,,,,,,,,19.82184477759984,19.82184477759984,,,,,,,
CHE,2035,,,,,,,,,18.264805972,18.264805972,18.264805972,18.264805972,,,,,
CHL,1990,-35.577817,47.307629,-35.57781689999999,47.30762862798911,-35.57781689999999,unfccc,47.30762862798911,unfccc,,,,,,,,,
CHL,1991,-31.377646,45.872208,-31.37764577,45.87220773485086,-31.37764577,unfccc,45.87220773485086,unfccc,,,,,,,,,
CHL,1992,-29.700434,47.744674,-29.70043394,47.74467407623395,-29.70043394,unfccc,47.74467407623395,unfccc,,,,,,,,,
CHL,1993,-26.410679,50.359506,-26.41067866,50.35950563189785,-26.41067866,unfccc,50.35950563189785,unfccc,,,,,,,,,
CHL,1994,-23.457914,52.503069,-23.45791439,52.50306946655763,-23.45791439,unfccc,52.50306946655763,unfccc,,,,,,,,,
CHL,1995,-18.294159,55.990298,-18.29415857,55.99029834461848,-18.29415857,unfccc,55.99029834461848,unfccc,,,,,,,,,
CHL,1996,-11.24674,61.57689499999999,-11.24673984,61.57689493284756,-11.24673984,unfccc,61.57689493284756,unfccc,,,,,,,,,
CHL,1997,-7.4057067,67.967816,-7.405706746,67.96781612803009,-7.405706746,unfccc,67.96781612803009,unfccc,,,,,,,,,
CHL,1998,12.773369,69.077135,12.77336939,69.07713500686322,12.77336939,unfccc,69.07713500686322,unfccc,,,,,,,,,
CHL,1999,2.2040805,71.68306600000001,2.204080459,71.68306611225465,2.204080459,unfccc,71.68306611225465,unfccc,,,,,,,,,
CHL,2000,-7.9311214,69.768439,-7.93112136,69.76843892257416,-7.93112136,unfccc,69.76843892257416,unfccc,,,,,,,,,
CHL,2001,-10.222601,67.634732,-10.22280692,67.63452588270655,-10.22280692,unfccc,67.63452588270655,unfccc,,,,,,,,,
CHL,2002,5.736466,69.08678900000001,5.73630103,69.08662374937818,5.73630103,unfccc,69.08662374937818,unfccc,,,,,,,,,
CHL,2003,-5.4760738,70.367098,-5.476205826999999,70.36696585069647,-5.476205826999999,unfccc,70.36696585069647,unfccc,,,,,,,,,
CHL,2004,5.8231614,75.50549000000001,5.822756481000001,75.50508533057152,5.822756481000001,unfccc,75.50508533057152,unfccc,,,,,,,,,
CHL,2005,8.2134941,76.32073299999999,8.213159308,76.3203978800386,8.213159308,unfccc,76.3203978800386,unfccc,,,,,,,,,
CHL,2006,8.471242,78.75074599999999,8.470974174999998,78.7504784530128,8.470974174999998,unfccc,78.7504784530128,unfccc,,,,,,,,,
CHL,2007,29.917408,87.888161,29.91718291,87.88793601995778,29.91718291,unfccc,87.88793601995778,unfccc,,,,,,,,,
CHL,2008,33.280823,87.994348,33.28062112000001,87.99414614544332,33.28062112000001,unfccc,87.99414614544332,unfccc,,,,,,,,,
CHL,2009,26.301468,84.319812,26.30130618,84.31965065235796,26.30130618,unfccc,84.31965065235796,unfccc,,,,,,,,,
CHL,2010,19.982987,85.07687399999999,19.98282972,85.07671706517687,19.98282972,unfccc,85.07671706517687,unfccc,,,,,,,,,
CHL,2011,28.221201,92.96106,28.22100898,92.96086834645222,28.22100898,unfccc,92.96086834645222,unfccc,,,,,,,,,
CHL,2012,40.214378,98.561435,40.21422447,98.56128193594512,40.21422447,unfccc,98.56128193594512,unfccc,,,,,,,,,
CHL,2013,33.344548,98.030199,33.34454847,98.03019917443572,33.34454847,unfccc,98.03019917443572,unfccc,,,,,,,,,
CHL,2014,33.634111,94.38059699999999,33.63411074,94.38059659342824,33.63411074,unfccc,94.38059659342824,unfccc,,,,,,,,,
CHL,2015,51.992857,100.80494,51.99285653,100.804943646527,51.99285653,unfccc,100.804943646527,unfccc,,,,,,,,,
CHL,2016,41.484146,105.1415,41.4841459,105.1414958137609,41.4841459,unfccc,105.1414958137609,unfccc,,,,,,,,,
CHL,2017,121.61691,105.72664,121.6169135,105.7266366010909,121.6169135,unfccc,105.7266366010909,unfccc,,,,,,,,,
CHL,2018,54.367195,107.16925,54.36719484,107.1692458542901,54.36719484,unfccc,107.1692458542901,unfccc,,,,,,,,,
CHL,2019,59.193474,109.08941,59.19347368,109.0894093383779,59.19347368,unfccc,109.0894093383779,unfccc,,,,,,,,,
CHL,2020,49.135358,103.71553,49.13535826,103.7155295843181,49.13535826,unfccc,103.7155295843181,unfccc,,,,,,,,,
CHL,2021,48.255163,110.6552,48.25516337000001,110.6552045164282,48.25516337000001,unfccc,110.6552045164282,unfccc,,,,,,,,,
CHL,2022,54.369855,111.04864,54.36985463,111.0486435371461,54.36985463,unfccc,111.0486435371461,unfccc,,,,,,,,,
CHL,2023,47.430538,103.31927,,,47.43053767722373,extrapolated,103.3192732909485,extrapolated,,,,,,,,,
CHL,2024,46.21952599999999,102.10826,,,46.21952568546495,extrapolated,102.1082632523751,extrapolated,102.1082632523751,102.1082632523751,,,,,,,
CHL,2025,,,,,,,,,100.9235527103128,100.9235527103128,,,,,,,
CHL,2026,,,,,,,,,99.73884216825036,99.73884216825036,,,,,,,
CHL,2027,,,,,,,,,98.55413162618788,98.55413162618788,,,,,,,
CHL,2028,,,,,,,,,97.36942108412541,97.36942108412541,,,,,,,
CHL,2029,,,,,,,,,96.18471054206293,96.18471054206293,,,,,,,
CHL,2030,,,,,,,,,95,95,,,,,95,95,
CHL,2031,,,,,,,,,94,94,,,,,,,
CHL,2032,,,,,,,,,93,93,,,,,,,
CHL,2033,,,,,,,,,92,92,,,,,,,
CHL,2034,,,,,,,,,91,91,,,,,,,
CHL,2035,,,,,,,,,90,90,90,90,,,,,
CHN,1990,3894.896,3656.972,,,3852.603452396942,extrapolated,3620.607999517161,extrapolated,,,,,,,,,
CHN,1991,3998.1494,3796.8915,,,3954.735680141077,extrapolated,3759.136175556912,extrapolated,,,,,,,,,
CHN,1992,4097.4712,3935.957,,,4052.978998981498,extrapolated,3896.818843555698,extrapolated,,,,,,,,,
CHN,1993,4287.191599999999,4126.7001,,,4240.639328815753,extrapolated,4085.665242629221,extrapolated,,,,,,,,,
CHN,1994,3964.8022,4355.321099999999,,,3921.75057916591,extrapolated,4312.012893488351,extrapolated,,,,,,,,,
CHN,1995,4364.418799999999,4784.0672,,,4317.02796084571,extrapolated,4736.495651196582,extrapolated,,,,,,,,,
CHN,1996,4597.807900000001,5046.585700000001,,,4547.882816126011,extrapolated,4996.403733927664,extrapolated,,,,,,,,,
CHN,1997,4565.7936,5043.7008,,,4516.216141918002,extrapolated,4993.547520640329,extrapolated,,,,,,,,,
CHN,1998,4477.791200000001,4984.8278,,,4429.169311897582,extrapolated,4935.259938795138,extrapolated,,,,,,,,,
CHN,1999,4735.568200000001,5271.7343,,,4684.14725229664,extrapolated,5219.313513450199,extrapolated,,,,,,,,,
CHN,2000,4867.7969,5433.0923,,,4814.940153089358,extrapolated,5379.067010492586,extrapolated,,,,,,,,,
CHN,2001,4989.5685,5583.9935,,,4935.389501817514,extrapolated,5528.467687297531,extrapolated,,,,,,,,,
CHN,2002,5421.932400000001,6045.4867,,,5363.058598458813,extrapolated,5985.371916163046,extrapolated,,,,,,,,,
CHN,2003,6314.4314,6967.1151,,,6245.866439454006,extrapolated,6897.835877501059,extrapolated,,,,,,,,,
CHN,2004,6856.7736,7538.5868,,,6782.319641824635,extrapolated,7463.625008103555,extrapolated,,,,,,,,,
CHN,2005,7728.4058,8439.3334,7644.487264,8355.414812755569,7644.487264,unfccc,8355.414812755569,unfccc,,,,,,,,,
CHN,2006,8289.9036,9054.8457,,,8206.252199066666,interpolated,8971.194252222913,interpolated,,,,,,,,,
CHN,2007,8638.857800000002,9457.814400000001,,,8555.473534133336,interpolated,9374.430091690256,interpolated,,,,,,,,,
CHN,2008,8987.2032,9860.174199999999,,,8904.086069200001,interpolated,9777.057031157598,interpolated,,,,,,,,,
CHN,2009,9299.002500000001,10225.988,,,9216.152504266667,interpolated,10143.13797062494,interpolated,,,,,,,,,
CHN,2010,9958.4583,10939.458,,,9875.875439333335,interpolated,10856.87511009228,interpolated,,,,,,,,,
CHN,2011,11206.963,11985.175,,,11124.6472744,interpolated,11902.85924955962,interpolated,,,,,,,,,
CHN,2012,11724.294,12299.719,,,11642.24540946667,interpolated,12217.67038902697,interpolated,,,,,,,,,
CHN,2013,11714.137,12553.224,,,11632.35554453333,interpolated,12471.44252849431,interpolated,,,,,,,,,
CHN,2014,11587.382,12690.132,,,11505.8676796,interpolated,12608.61766796165,interpolated,,,,,,,,,
CHN,2015,11541.222,12686.345,,,11459.97481466667,interpolated,12605.09780742899,interpolated,,,,,,,,,
CHN,2016,11566.798,12754.294,,,11485.81794973333,interpolated,12673.31394689634,interpolated,,,,,,,,,
CHN,2017,12007.906,13237.775,,,11927.1930848,interpolated,13157.06208636368,interpolated,,,,,,,,,
CHN,2018,12232.699,13461.439,,,12152.25321986667,interpolated,13380.99322583102,interpolated,,,,,,,,,
CHN,2019,12475.296,13741.402,,,12395.11735493333,interpolated,13661.22336529837,interpolated,,,,,,,,,
CHN,2020,12542.43,13845.901,12462.51849,13765.98950476571,12462.51849,unfccc,13765.98950476571,unfccc,,,,,,,,,
CHN,2021,13078.792,14394.207,12998.84179,14314.25668569965,12998.84179,unfccc,14314.25668569965,unfccc,,,,,,,,,
CHN,2022,13124.249,14402.682,,,13044.02091290738,extrapolated,14322.68461267134,extrapolated,,,,,,,,,
CHN,2023,13643.862,14922.295,,,13560.45753633768,extrapolated,14839.41150559614,extrapolated,,,,,,,,,
CHN,2024,13821.603,15100.036,,,13737.11201165898,extrapolated,15016.16527171698,extrapolated,13737.11201165898,13737.11201165898,,,,,,,
CHN,2025,,,,,,,,,13508,13922.08960932714,,,,,,,
CHN,2026,,,,,,,,,13393.54008104932,14107.06720699539,,,,,,,
CHN,2027,,,,,,,,,13279.08016209863,14292.04480466357,,,,,,,
CHN,2028,,,,,,,,,13164.62024314792,14477.02240233176,,,,,,,
CHN,2029,,,,,,,,,13050.16032419723,14662,,,,,,,
CHN,2030,,,,,,,,,12935.70040524655,14490.94333333336,,,,,,,
CHN,2031,,,,,,,,,12821.24048629584,14319.88666666666,,,,,,,
CHN,2032,,,,,,,,,12706.78056734515,14148.83000000002,,,,,,,
CHN,2033,,,,,,,,,12592.32064839447,13977.77333333332,,,,,,,
CHN,2034,,,,,,,,,12477.86072944378,13806.71666666667,,,,,,,
CHN,2035,,,,,,,,,12363.40081049308,13635.66,12157.2,13635.66,,,,,
CIV,1990,62.58185899999999,18.973443,-7.71062,84.18764999999999,-7.71062,unfccc,84.18764999999999,unfccc,,,,,,,,,
CIV,1991,65.509989,19.675697,4.491689999999999,94.2307,4.491689999999999,unfccc,94.2307,unfccc,,,,,,,,,
CIV,1992,58.56714100000001,20.181671,7.21102,94.78852999999999,7.21102,unfccc,94.78852999999999,unfccc,,,,,,,,,
CIV,1993,60.664722,20.032472,9.40019,94.81658999999999,9.40019,unfccc,94.81658999999999,unfccc,,,,,,,,,
CIV,1994,63.131293,20.440806,12.32088,95.68293,12.32088,unfccc,95.68293,unfccc,,,,,,,,,
CIV,1995,65.660122,20.92464,14.88435,96.232,14.88435,unfccc,96.232,unfccc,,,,,,,,,
CIV,1996,66.451629,20.411238,15.2424,95.30524000000001,15.2424,unfccc,95.30524000000001,unfccc,,,,,,,,,
CIV,1997,70.26640300000001,21.416891,18.91852,96.18454,18.91852,unfccc,96.18454,unfccc,,,,,,,,,
CIV,1998,74.79564500000001,21.845482,22.69681,95.89809,22.69681,unfccc,95.89809,unfccc,,,,,,,,,
CIV,1999,78.10847500000001,23.059431,24.48417,96.60467,24.48417,unfccc,96.60467,unfccc,,,,,,,,,
CIV,2000,80.052356,22.802988,28.93575,97.88445,28.93575,unfccc,97.88445,unfccc,,,,,,,,,
CIV,2001,95.58579300000001,24.069758,49.41317,116.53155,49.41317,unfccc,116.53155,unfccc,,,,,,,,,
CIV,2002,94.60758100000001,24.459582,52.40415,119.0405,52.40415,unfccc,119.0405,unfccc,,,,,,,,,
CIV,2003,92.916436,23.188051,52.87132,117.89926,52.87132,unfccc,117.89926,unfccc,,,,,,,,,
CIV,2004,93.466949,22.309131,55.36629,117.19179,55.36629,unfccc,117.19179,unfccc,,,,,,,,,
CIV,2005,95.14955599999999,23.920241,61.18705000000001,121.18453,61.18705000000001,unfccc,121.18453,unfccc,,,,,,,,,
CIV,2006,96.129295,24.336524,63.10919999999999,120.52888,63.10919999999999,unfccc,120.52888,unfccc,,,,,,,,,
CIV,2007,98.017712,23.575127,67.47808000000001,120.27992,67.47808000000001,unfccc,120.27992,unfccc,,,,,,,,,
CIV,2008,97.786321,24.25707,69.82387,121.66721,69.82387,unfccc,121.66721,unfccc,,,,,,,,,
CIV,2009,97.56714599999999,24.004896,71.42250999999999,121.07563,71.42250999999999,unfccc,121.07563,unfccc,,,,,,,,,
CIV,2010,102.81505,26.487368,77.19163999999999,122.18051,77.19163999999999,unfccc,122.18051,unfccc,,,,,,,,,
CIV,2011,102.78517,27.627185,79.16757000000001,121.76951,79.16757000000001,unfccc,121.76951,unfccc,,,,,,,,,
CIV,2012,117.17852,40.484161,86.02641,125.15978,86.02641,unfccc,125.15978,unfccc,,,,,,,,,
CIV,2013,118.11704,41.55108999999999,90.05341,127.44513,90.05341,unfccc,127.44513,unfccc,,,,,,,,,
CIV,2014,119.61143,42.044535,95.30207,129.44961,95.30207,unfccc,129.44961,unfccc,,,,,,,,,
CIV,2015,122.29613,44.189237,100.64857,132.43144,100.64857,unfccc,132.43144,unfccc,,,,,,,,,
CIV,2016,111.02109,43.880807,93.23874000000001,123.0664,93.23874000000001,unfccc,123.0664,unfccc,,,,,,,,,
CIV,2017,120.80506,56.850253,94.83794,122.77453,94.83794,unfccc,122.77453,unfccc,,,,,,,,,
CIV,2018,105.20468,44.406941,96.18156,122.28692,96.18156,unfccc,122.28692,unfccc,,,,,,,,,
CIV,2019,106.47575,48.72079400000001,99.76308,124.17754,99.76308,unfccc,124.17754,unfccc,,,,,,,,,
CIV,2020,107.54269,49.787729,100.31371,123.13373,100.31371,unfccc,123.13373,unfccc,,,,,,,,,
CIV,2021,112.28276,54.52780000000001,106.31034,127.53512,106.31034,unfccc,127.53512,unfccc,,,,,,,,,
CIV,2022,110.66806,55.991256,110.34558,129.92252,110.34558,unfccc,129.92252,unfccc,110.34558,110.34558,,,,,,,
CIV,2023,112.26054,55.27512599999999,,,,,,,103.2556074999993,108.6109637500003,,,,,,,
CIV,2024,115.50962,58.524201,,,,,,,96.16563499999938,106.8763475000005,,,,,,,
CIV,2025,,,,,,,,,89.07566249999945,105.1417312500002,,,,,,,
CIV,2026,,,,,,,,,81.98568999999952,103.4071150000004,,,,,,,
CIV,2027,,,,,,,,,74.89571749999959,101.6724987500002,,,,,,,
CIV,2028,,,,,,,,,67.80574499999966,99.93788250000034,,,,,,,
CIV,2029,,,,,,,,,60.71577249999973,98.20326625000052,,,,,,,
CIV,2030,,,,,,,,,53.6258,96.46865,,,,,53.6258,96.46865,
CIV,2031,,,,,,,,,50.94053600000007,98.10671999999977,,,,,,,
CIV,2032,,,,,,,,,48.25527200000033,99.74478999999974,,,,,,,
CIV,2033,,,,,,,,,45.57000799999969,101.3828599999997,,,,,,,
CIV,2034,,,,,,,,,42.88474399999996,103.0209299999997,,,,,,,
CIV,2035,,,,,,,,,40.19948,104.659,40.19948,104.659,,,,,
CMR,2010,52.170412,33.93951999999999,-68.12519999999999,12.93888,-68.12519999999999,unfccc,12.93888,unfccc,,,,,,,,,
CMR,2011,51.27718,33.046288,-70.81595,12.78412000000001,-70.81595,unfccc,12.78412000000001,unfccc,,,,,,,,,
CMR,2012,51.275463,33.044571,-74.54214,12.93746000000001,-74.54214,unfccc,12.93746000000001,unfccc,,,,,,,,,
CMR,2013,52.744826,34.513935,-69.01937,13.94998000000001,-69.01937,unfccc,13.94998000000001,unfccc,,,,,,,,,
CMR,2014,55.175423,36.944531,-74.54672000000001,14.24939999999999,-74.54672000000001,unfccc,14.24939999999999,unfccc,,,,,,,,,
CMR,2015,58.487892,40.257001,-70.71299999999999,15.52766,-70.71299999999999,unfccc,15.52766,unfccc,,,,,,,,,
CMR,2016,58.777721,40.546829,-70.66443,15.57623000000001,-70.66443,unfccc,15.57623000000001,unfccc,,,,,,,,,
CMR,2017,56.966119,38.735228,-61.56335,17.11536000000001,-61.56335,unfccc,17.11536000000001,unfccc,,,,,,,,,
CMR,2018,56.68054,38.449648,-64.76152999999999,18.66759,-64.76152999999999,unfccc,18.66759,unfccc,,,,,,,,,
CMR,2019,57.29610700000001,39.06521499999999,-53.00055,17.75112999999999,-53.00055,unfccc,17.75112999999999,unfccc,,,,,,,,,
CMR,2020,58.397951,40.167059,-53.4467,17.97247,-53.4467,unfccc,17.97247,unfccc,-53.4467,-53.4467,,,,,,,
CMR,2021,58.878559,40.647667,,,,,,,-40.41952999999921,-37.68343000000095,,,,,,,
CMR,2022,59.597729,41.366837,,,,,,,-27.39235999999801,-21.92016000000149,,,,,,,
CMR,2023,59.532478,41.301586,,,,,,,-14.36519000000044,-6.156890000002022,,,,,,,
CMR,2024,59.92570199999999,41.69481,,,,,,,-1.338019999999233,9.606379999997444,,,,,,,
CMR,2025,,,,,,,,,11.68915000000197,25.36965000000055,,,,,,,
CMR,2026,,,,,,,,,24.71631999999954,41.13292000000001,,,,,,,
CMR,2027,,,,,,,,,37.74349000000075,56.89618999999948,,,,,,,
CMR,2028,,,,,,,,,50.77066000000195,72.65945999999894,,,,,,,
CMR,2029,,,,,,,,,63.79782999999952,88.42272999999841,,,,,,,
CMR,2030,,,,,,,,,76.825,104.186,,,,,76.825,104.186,
COD,1990,148.34029,67.98706299999999,,,148.34029,primap,67.98706299999999,primap,,,,,,,,,
COD,1991,144.85779,66.571788,,,144.85779,primap,66.571788,primap,,,,,,,,,
COD,1992,151.8652,67.025452,,,151.8652,primap,67.025452,primap,,,,,,,,,
COD,1993,156.62842,68.102929,,,156.62842,primap,68.102929,primap,,,,,,,,,
COD,1994,-108.18518,66.777467,-132.1986316,44.64158,-108.18518,primap,66.777467,primap,,,,,,,,,
COD,1995,-90.434798,69.97412,,,-90.434798,primap,69.97412,primap,,,,,,,,,
COD,1996,-82.76602099999999,63.089168,,,-82.76602099999999,primap,63.089168,primap,,,,,,,,,
COD,1997,-67.52685099999999,63.774608,,,-67.52685099999999,primap,63.774608,primap,,,,,,,,,
COD,1998,-47.107193,69.64053699999999,,,-47.107193,primap,69.64053699999999,primap,,,,,,,,,
COD,1999,-33.64638900000001,68.547611,-55.864,48.207,-33.64638900000001,primap,68.547611,primap,,,,,,,,,
COD,2000,-269.71335,70.621386,-295.46314,46.74916,-269.71335,primap,70.621386,primap,,,,,,,,,
COD,2001,-284.94922,67.317903,-307.19871,46.00738,-284.94922,primap,67.317903,primap,,,,,,,,,
COD,2002,-108.18794,66.352126,-129.56503,45.91401,-108.18794,primap,66.352126,primap,,,,,,,,,
